,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
17840,Lesotho,Wheat,2009,3473,788.0,77.7,14.62
17841,Lesotho,Maize,2010,9071,788.0,80.07,15.23
17842,Lesotho,Potatoes,2010,165000,788.0,80.07,15.23
17843,Lesotho,Sorghum,2010,7189,788.0,80.07,15.23
17844,Lesotho,Wheat,2010,14693,788.0,80.07,15.23
17845,Lesotho,Maize,2011,6344,788.0,175.27,14.32
17846,Lesotho,Potatoes,2011,164706,788.0,175.27,14.32
17847,Lesotho,Sorghum,2011,5092,788.0,175.27,14.32
17848,Lesotho,Wheat,2011,9965,788.0,175.27,14.32
17849,Lesotho,Maize,2012,6712,788.0,271.84,14.62
17850,Lesotho,Potatoes,2012,164286,788.0,271.84,14.62
17851,Lesotho,Sorghum,2012,1343,788.0,271.84,14.62
17852,Lesotho,Wheat,2012,8641,788.0,271.84,14.62
17853,Lesotho,Maize,2013,8227,788.0,62.32,14.03
17854,Lesotho,Potatoes,2013,173611,788.0,62.32,14.03
17855,Lesotho,Sorghum,2013,3051,788.0,62.32,14.03
17856,Lesotho,Wheat,2013,12345,788.0,62.32,14.03
17857,Libya,Maize,1990,10000,56.0,87.0,19.6
17858,Libya,Maize,1990,10000,56.0,87.0,20.53
17859,Libya,Potatoes,1990,80556,56.0,87.0,19.6
17860,Libya,Potatoes,1990,80556,56.0,87.0,20.53
17861,Libya,Wheat,1990,12317,56.0,87.0,19.6
17862,Libya,Wheat,1990,12317,56.0,87.0,20.53
17863,Libya,Maize,1991,12417,56.0,87.0,18.96
17864,Libya,Maize,1991,12417,56.0,87.0,19.47
17865,Libya,Potatoes,1991,81319,56.0,87.0,18.96
17866,Libya,Potatoes,1991,81319,56.0,87.0,19.47
17867,Libya,Wheat,1991,12381,56.0,87.0,18.96
17868,Libya,Wheat,1991,12381,56.0,87.0,19.47
17869,Libya,Maize,1992,12627,56.0,87.0,19.03
17870,Libya,Maize,1992,12627,56.0,87.0,19.67
17871,Libya,Potatoes,1992,78947,56.0,87.0,19.03
17872,Libya,Potatoes,1992,78947,56.0,87.0,19.67
17873,Libya,Wheat,1992,10015,56.0,87.0,19.03
17874,Libya,Wheat,1992,10015,56.0,87.0,19.67
17875,Libya,Maize,1993,12878,56.0,87.0,19.51
17876,Libya,Maize,1993,12878,56.0,87.0,20.12
17877,Libya,Potatoes,1993,85822,56.0,87.0,19.51
17878,Libya,Potatoes,1993,85822,56.0,87.0,20.12
17879,Libya,Wheat,1993,8400,56.0,87.0,19.51
17880,Libya,Wheat,1993,8400,56.0,87.0,20.12
17881,Libya,Maize,1994,12387,56.0,87.0,19.86
17882,Libya,Maize,1994,12387,56.0,87.0,20.55
17883,Libya,Potatoes,1994,116667,56.0,87.0,19.86
17884,Libya,Potatoes,1994,116667,56.0,87.0,20.55
17885,Libya,Wheat,1994,7742,56.0,87.0,19.86
17886,Libya,Wheat,1994,7742,56.0,87.0,20.55
17887,Libya,Maize,1995,13239,56.0,87.0,19.47
17888,Libya,Maize,1995,13239,56.0,87.0,20.03
17889,Libya,Potatoes,1995,165267,56.0,87.0,19.47
17890,Libya,Potatoes,1995,165267,56.0,87.0,20.03
17891,Libya,Wheat,1995,7313,56.0,87.0,19.47
17892,Libya,Wheat,1995,7313,56.0,87.0,20.03
17893,Libya,Maize,1996,10526,56.0,87.0,19.24
17894,Libya,Maize,1996,10526,56.0,87.0,20.21
17895,Libya,Potatoes,1996,187273,56.0,87.0,19.24
17896,Libya,Potatoes,1996,187273,56.0,87.0,20.21
17897,Libya,Wheat,1996,7294,56.0,87.0,19.24
17898,Libya,Wheat,1996,7294,56.0,87.0,20.21
17899,Libya,Maize,1997,17500,56.0,255.0,19.3
17900,Libya,Maize,1997,17500,56.0,255.0,20.32
17901,Libya,Potatoes,1997,174212,56.0,255.0,19.3
17902,Libya,Potatoes,1997,174212,56.0,255.0,20.32
17903,Libya,Wheat,1997,10090,56.0,255.0,19.3
17904,Libya,Wheat,1997,10090,56.0,255.0,20.32
17905,Libya,Maize,1998,18000,56.0,1262.38,19.75
17906,Libya,Maize,1998,18000,56.0,1262.38,20.24
17907,Libya,Potatoes,1998,180000,56.0,1262.38,19.75
17908,Libya,Potatoes,1998,180000,56.0,1262.38,20.24
17909,Libya,Wheat,1998,8750,56.0,1262.38,19.75
17910,Libya,Wheat,1998,8750,56.0,1262.38,20.24
17911,Libya,Maize,1999,20000,56.0,2269.75,20.27
17912,Libya,Maize,1999,20000,56.0,2269.75,21.08
17913,Libya,Potatoes,1999,249910,56.0,2269.75,20.27
17914,Libya,Potatoes,1999,249910,56.0,2269.75,21.08
17915,Libya,Wheat,1999,7879,56.0,2269.75,20.27
17916,Libya,Wheat,1999,7879,56.0,2269.75,21.08
17917,Libya,Maize,2000,28900,56.0,3277.13,19.59
17918,Libya,Maize,2000,28900,56.0,3277.13,20.37
17919,Libya,Potatoes,2000,200000,56.0,3277.13,19.59
17920,Libya,Potatoes,2000,200000,56.0,3277.13,20.37
17921,Libya,Wheat,2000,8085,56.0,3277.13,19.59
17922,Libya,Wheat,2000,8085,56.0,3277.13,20.37
17923,Libya,Maize,2001,20000,56.0,4284.5,20.09
17924,Libya,Maize,2001,20000,56.0,4284.5,21.1
17925,Libya,Potatoes,2001,195000,56.0,4284.5,20.09
17926,Libya,Potatoes,2001,195000,56.0,4284.5,21.1
17927,Libya,Wheat,2001,7974,56.0,4284.5,20.09
17928,Libya,Wheat,2001,7974,56.0,4284.5,21.1
17929,Libya,Maize,2002,15000,56.0,5291.88,19.96
17930,Libya,Maize,2002,15000,56.0,5291.88,20.73
17931,Libya,Potatoes,2002,195000,56.0,5291.88,19.96
17932,Libya,Potatoes,2002,195000,56.0,5291.88,20.73
17933,Libya,Wheat,2002,7966,56.0,5291.88,19.96
17934,Libya,Wheat,2002,7966,56.0,5291.88,20.73
17935,Libya,Maize,2004,24000,56.0,7306.63,19.76
17936,Libya,Maize,2004,24000,56.0,7306.63,20.46
17937,Libya,Potatoes,2004,195000,56.0,7306.63,19.76
17938,Libya,Potatoes,2004,195000,56.0,7306.63,20.46
17939,Libya,Wheat,2004,7841,56.0,7306.63,19.76
17940,Libya,Wheat,2004,7841,56.0,7306.63,20.46
17941,Libya,Maize,2005,24000,56.0,8314.0,19.48
17942,Libya,Maize,2005,24000,56.0,8314.0,20.28
17943,Libya,Potatoes,2005,157629,56.0,8314.0,19.48
17944,Libya,Potatoes,2005,157629,56.0,8314.0,20.28
17945,Libya,Wheat,2005,7576,56.0,8314.0,19.48
17946,Libya,Wheat,2005,7576,56.0,8314.0,20.28
17947,Libya,Maize,2006,22246,56.0,4847.0,19.48
17948,Libya,Maize,2006,22246,56.0,4847.0,20.64
17949,Libya,Potatoes,2006,195440,56.0,4847.0,19.48
17950,Libya,Potatoes,2006,195440,56.0,4847.0,20.64
17951,Libya,Wheat,2006,7879,56.0,4847.0,19.48
17952,Libya,Wheat,2006,7879,56.0,4847.0,20.64
17953,Libya,Maize,2007,22246,56.0,3170.0,19.87
17954,Libya,Maize,2007,22246,56.0,3170.0,20.68
17955,Libya,Potatoes,2007,193333,56.0,3170.0,19.87
17956,Libya,Potatoes,2007,193333,56.0,3170.0,20.68
17957,Libya,Wheat,2007,7879,56.0,3170.0,19.87
17958,Libya,Wheat,2007,7879,56.0,3170.0,20.68
17959,Libya,Maize,2008,22129,56.0,3824.0,20.17
17960,Libya,Maize,2008,22129,56.0,3824.0,20.61
17961,Libya,Potatoes,2008,193333,56.0,3824.0,20.17
17962,Libya,Potatoes,2008,193333,56.0,3824.0,20.61
17963,Libya,Wheat,2008,7879,56.0,3824.0,20.17
17964,Libya,Wheat,2008,7879,56.0,3824.0,20.61
17965,Libya,Maize,2009,24790,56.0,6046.0,19.93
17966,Libya,Maize,2009,24790,56.0,6046.0,20.54
17967,Libya,Potatoes,2009,194380,56.0,6046.0,19.93
17968,Libya,Potatoes,2009,194380,56.0,6046.0,20.54
17969,Libya,Wheat,2009,7895,56.0,6046.0,19.93
17970,Libya,Wheat,2009,7895,56.0,6046.0,20.54
17971,Libya,Maize,2010,19333,56.0,3548.0,20.51
17972,Libya,Maize,2010,19333,56.0,3548.0,21.17
17973,Libya,Potatoes,2010,193849,56.0,3548.0,20.51
17974,Libya,Potatoes,2010,193849,56.0,3548.0,21.17
17975,Libya,Wheat,2010,7717,56.0,3548.0,20.51
17976,Libya,Wheat,2010,7717,56.0,3548.0,21.17
17977,Libya,Maize,2011,21419,56.0,3548.0,19.44
17978,Libya,Maize,2011,21419,56.0,3548.0,20.29
17979,Libya,Potatoes,2011,189247,56.0,3548.0,19.44
17980,Libya,Potatoes,2011,189247,56.0,3548.0,20.29
17981,Libya,Wheat,2011,7784,56.0,3548.0,19.44
17982,Libya,Wheat,2011,7784,56.0,3548.0,20.29
17983,Libya,Maize,2012,21613,56.0,3548.0,20.01
17984,Libya,Maize,2012,21613,56.0,3548.0,20.81
17985,Libya,Potatoes,2012,189474,56.0,3548.0,20.01
17986,Libya,Potatoes,2012,189474,56.0,3548.0,20.81
17987,Libya,Wheat,2012,7958,56.0,3548.0,20.01
17988,Libya,Wheat,2012,7958,56.0,3548.0,20.81
17989,Libya,Maize,2013,20000,56.0,3548.0,19.93
17990,Libya,Maize,2013,20000,56.0,3548.0,20.78
17991,Libya,Potatoes,2013,196667,56.0,3548.0,19.93
17992,Libya,Potatoes,2013,196667,56.0,3548.0,20.78
17993,Libya,Wheat,2013,7955,56.0,3548.0,19.93
17994,Libya,Wheat,2013,7955,56.0,3548.0,20.78
17995,Lithuania,Maize,1992,13710,656.0,1380.0,7.04
17996,Lithuania,Potatoes,1992,94916,656.0,1380.0,7.04
17997,Lithuania,Wheat,1992,29411,656.0,1380.0,7.04
17998,Lithuania,Maize,1993,13833,656.0,936.0,5.79
17999,Lithuania,Potatoes,1993,145414,656.0,936.0,5.79
18000,Lithuania,Wheat,1993,23718,656.0,936.0,5.79
18001,Lithuania,Maize,1994,13956,656.0,713.0,6.3
18002,Lithuania,Potatoes,1994,94112,656.0,713.0,6.3
18003,Lithuania,Wheat,1994,20348,656.0,713.0,6.3
18004,Lithuania,Maize,1995,14079,656.0,737.0,6.68
18005,Lithuania,Potatoes,1995,127992,656.0,737.0,6.68
18006,Lithuania,Wheat,1995,24455,656.0,737.0,6.68
18007,Lithuania,Maize,1996,14201,656.0,979.0,5.09
18008,Lithuania,Potatoes,1996,163152,656.0,979.0,5.09
18009,Lithuania,Wheat,1996,26926,656.0,979.0,5.09
18010,Lithuania,Maize,1997,14708,656.0,928.0,6.29
18011,Lithuania,Potatoes,1997,150974,656.0,928.0,6.29
18012,Lithuania,Wheat,1997,30016,656.0,928.0,6.29
18013,Lithuania,Maize,1998,16062,656.0,812.0,6.27
18014,Lithuania,Potatoes,1998,135771,656.0,812.0,6.27
18015,Lithuania,Wheat,1998,28671,656.0,812.0,6.27
18016,Lithuania,Maize,1999,17416,656.0,695.0,7.31
18017,Lithuania,Potatoes,1999,141049,656.0,695.0,7.31
18018,Lithuania,Wheat,1999,26098,656.0,695.0,7.31
18019,Lithuania,Maize,2000,18464,656.0,688.06,7.69
18020,Lithuania,Potatoes,2000,163916,656.0,688.06,7.69
18021,Lithuania,Wheat,2000,33413,656.0,688.06,7.69
18022,Lithuania,Maize,2001,22277,656.0,726.09,6.75
18023,Lithuania,Potatoes,2001,102868,656.0,726.09,6.75
18024,Lithuania,Wheat,2001,30559,656.0,726.09,6.75
18025,Lithuania,Maize,2002,28621,656.0,792.6,7.26
18026,Lithuania,Potatoes,2002,154365,656.0,792.6,7.26
18027,Lithuania,Wheat,2002,36335,656.0,792.6,7.26
18028,Lithuania,Maize,2004,21429,656.0,1023.6,6.43
18029,Lithuania,Potatoes,2004,128802,656.0,1023.6,6.43
18030,Lithuania,Wheat,2004,40276,656.0,1023.6,6.43
18031,Lithuania,Maize,2005,30625,656.0,1048.5,6.5
18032,Lithuania,Potatoes,2005,120987,656.0,1048.5,6.5
18033,Lithuania,Wheat,2005,37332,656.0,1048.5,6.5
18034,Lithuania,Maize,2006,23500,656.0,1197.0,6.98
18035,Lithuania,Potatoes,2006,79083,656.0,1197.0,6.98
18036,Lithuania,Wheat,2006,23554,656.0,1197.0,6.98
18037,Lithuania,Maize,2007,48148,656.0,2722.82,7.44
18038,Lithuania,Potatoes,2007,109110,656.0,2722.82,7.44
18039,Lithuania,Wheat,2007,39219,656.0,2722.82,7.44
18040,Lithuania,Maize,2008,42105,656.0,2722.55,7.84
18041,Lithuania,Potatoes,2008,148017,656.0,2722.55,7.84
18042,Lithuania,Wheat,2008,42689,656.0,2722.55,7.84
18043,Lithuania,Maize,2009,43273,656.0,2748.8,6.7
18044,Lithuania,Potatoes,2009,142167,656.0,2748.8,6.7
18045,Lithuania,Wheat,2009,42004,656.0,2748.8,6.7
18046,Lithuania,Maize,2010,66901,656.0,1803.77,6.14
18047,Lithuania,Potatoes,2010,130301,656.0,1803.77,6.14
18048,Lithuania,Wheat,2010,33045,656.0,1803.77,6.14
18049,Lithuania,Maize,2011,74896,656.0,2062.34,7.32
18050,Lithuania,Potatoes,2011,155889,656.0,2062.34,7.32
18051,Lithuania,Wheat,2011,33919,656.0,2062.34,7.32
18052,Lithuania,Maize,2012,61085,656.0,2559.9,6.31
18053,Lithuania,Potatoes,2012,170776,656.0,2559.9,6.31
18054,Lithuania,Wheat,2012,47829,656.0,2559.9,6.31
18055,Lithuania,Maize,2013,73953,656.0,2515.69,7.42
18056,Lithuania,Potatoes,2013,148606,656.0,2515.69,7.42
18057,Lithuania,Wheat,2013,43022,656.0,2515.69,7.42
18058,Madagascar,Cassava,1990,66512,1513.0,128.41,19.62
18059,Madagascar,Maize,1990,9848,1513.0,128.41,19.62
18060,Madagascar,Potatoes,1990,69744,1513.0,128.41,19.62
18061,Madagascar,"Rice, paddy",1990,20773,1513.0,128.41,19.62
18062,Madagascar,Sorghum,1990,5969,1513.0,128.41,19.62
18063,Madagascar,Soybeans,1990,10417,1513.0,128.41,19.62
18064,Madagascar,Sweet potatoes,1990,53407,1513.0,128.41,19.62
18065,Madagascar,Wheat,1990,20000,1513.0,128.41,19.62
18066,Madagascar,Cassava,1991,66523,1513.0,131.0,19.79
18067,Madagascar,Maize,1991,9667,1513.0,131.0,19.79
18068,Madagascar,Potatoes,1991,55983,1513.0,131.0,19.79
18069,Madagascar,"Rice, paddy",1991,20546,1513.0,131.0,19.79
18070,Madagascar,Sorghum,1991,7020,1513.0,131.0,19.79
18071,Madagascar,Soybeans,1991,6349,1513.0,131.0,19.79
18072,Madagascar,Sweet potatoes,1991,50308,1513.0,131.0,19.79
18073,Madagascar,Wheat,1991,22500,1513.0,131.0,19.79
18074,Madagascar,Cassava,1992,67059,1513.0,101.06,19.76
18075,Madagascar,Maize,1992,8125,1513.0,101.06,19.76
18076,Madagascar,Potatoes,1992,56560,1513.0,101.06,19.76
18077,Madagascar,"Rice, paddy",1992,20869,1513.0,101.06,19.76
18078,Madagascar,Sorghum,1992,6982,1513.0,101.06,19.76
18079,Madagascar,Soybeans,1992,6320,1513.0,101.06,19.76
18080,Madagascar,Sweet potatoes,1992,53107,1513.0,101.06,19.76
18081,Madagascar,Wheat,1992,25000,1513.0,101.06,19.76
18082,Madagascar,Cassava,1993,67718,1513.0,109.41,19.95
18083,Madagascar,Maize,1993,8972,1513.0,109.41,19.95
18084,Madagascar,Potatoes,1993,56429,1513.0,109.41,19.95
18085,Madagascar,"Rice, paddy",1993,20782,1513.0,109.41,19.95
18086,Madagascar,Sorghum,1993,6945,1513.0,109.41,19.95
18087,Madagascar,Soybeans,1993,6292,1513.0,109.41,19.95
18088,Madagascar,Sweet potatoes,1993,51059,1513.0,109.41,19.95
18089,Madagascar,Wheat,1993,26667,1513.0,109.41,19.95
18090,Madagascar,Cassava,1994,67429,1513.0,76.15,19.96
18091,Madagascar,Maize,1994,9451,1513.0,76.15,19.96
18092,Madagascar,Potatoes,1994,58442,1513.0,76.15,19.96
18093,Madagascar,"Rice, paddy",1994,20694,1513.0,76.15,19.96
18094,Madagascar,Sorghum,1994,6907,1513.0,76.15,19.96
18095,Madagascar,Soybeans,1994,6264,1513.0,76.15,19.96
18096,Madagascar,Sweet potatoes,1994,53846,1513.0,76.15,19.96
18097,Madagascar,Wheat,1994,20000,1513.0,76.15,19.96
18098,Madagascar,Cassava,1995,68867,1513.0,73.08,19.96
18099,Madagascar,Maize,1995,9628,1513.0,73.08,19.96
18100,Madagascar,Potatoes,1995,56853,1513.0,73.08,19.96
18101,Madagascar,"Rice, paddy",1995,21304,1513.0,73.08,19.96
18102,Madagascar,Sorghum,1995,6870,1513.0,73.08,19.96
18103,Madagascar,Soybeans,1995,6236,1513.0,73.08,19.96
18104,Madagascar,Sweet potatoes,1995,59055,1513.0,73.08,19.96
18105,Madagascar,Wheat,1995,20000,1513.0,73.08,19.96
18106,Madagascar,Cassava,1996,67441,1513.0,152.01,19.71
18107,Madagascar,Maize,1996,9299,1513.0,152.01,19.71
18108,Madagascar,Potatoes,1996,57166,1513.0,152.01,19.71
18109,Madagascar,"Rice, paddy",1996,21930,1513.0,152.01,19.71
18110,Madagascar,Sorghum,1996,6832,1513.0,152.01,19.71
18111,Madagascar,Soybeans,1996,6208,1513.0,152.01,19.71
18112,Madagascar,Sweet potatoes,1996,58140,1513.0,152.01,19.71
18113,Madagascar,Wheat,1996,20000,1513.0,152.01,19.71
18114,Madagascar,Cassava,1997,67542,1513.0,139.89,19.97
18115,Madagascar,Maize,1997,9368,1513.0,139.89,19.97
18116,Madagascar,Potatoes,1997,57377,1513.0,139.89,19.97
18117,Madagascar,"Rice, paddy",1997,21737,1513.0,139.89,19.97
18118,Madagascar,Sorghum,1997,6795,1513.0,139.89,19.97
18119,Madagascar,Soybeans,1997,6180,1513.0,139.89,19.97
18120,Madagascar,Sweet potatoes,1997,56044,1513.0,139.89,19.97
18121,Madagascar,Wheat,1997,25000,1513.0,139.89,19.97
18122,Madagascar,Cassava,1998,67000,1513.0,88.26,20.11
18123,Madagascar,Maize,1998,8306,1513.0,88.26,20.11
18124,Madagascar,Potatoes,1998,57377,1513.0,88.26,20.11
18125,Madagascar,"Rice, paddy",1998,20341,1513.0,88.26,20.11
18126,Madagascar,Sorghum,1998,6757,1513.0,88.26,20.11
18127,Madagascar,Soybeans,1998,6152,1513.0,88.26,20.11
18128,Madagascar,Sweet potatoes,1998,54255,1513.0,88.26,20.11
18129,Madagascar,Wheat,1998,25000,1513.0,88.26,20.11
18130,Madagascar,Cassava,1999,69994,1513.0,49.52,19.82
18131,Madagascar,Maize,1999,9162,1513.0,49.52,19.82
18132,Madagascar,Potatoes,1999,59388,1513.0,49.52,19.82
18133,Madagascar,"Rice, paddy",1999,21284,1513.0,49.52,19.82
18134,Madagascar,Sorghum,1999,6720,1513.0,49.52,19.82
18135,Madagascar,Soybeans,1999,6124,1513.0,49.52,19.82
18136,Madagascar,Sweet potatoes,1999,56522,1513.0,49.52,19.82
18137,Madagascar,Wheat,1999,23480,1513.0,49.52,19.82
18138,Madagascar,Cassava,2000,70036,1513.0,130.46,19.65
18139,Madagascar,Maize,2000,8838,1513.0,130.46,19.65
18140,Madagascar,Potatoes,2000,58269,1513.0,130.46,19.65
18141,Madagascar,"Rice, paddy",2000,20512,1513.0,130.46,19.65
18142,Madagascar,Sorghum,2000,6683,1513.0,130.46,19.65
18143,Madagascar,Soybeans,2000,6096,1513.0,130.46,19.65
18144,Madagascar,Sweet potatoes,2000,56319,1513.0,130.46,19.65
18145,Madagascar,Wheat,2000,23442,1513.0,130.46,19.65
18146,Madagascar,Cassava,2001,71320,1513.0,87.59,20.12
18147,Madagascar,Maize,2001,9290,1513.0,87.59,20.12
18148,Madagascar,Potatoes,2001,59661,1513.0,87.59,20.12
18149,Madagascar,"Rice, paddy",2001,21956,1513.0,87.59,20.12
18150,Madagascar,Sorghum,2001,6645,1513.0,87.59,20.12
18151,Madagascar,Soybeans,2001,6068,1513.0,87.59,20.12
18152,Madagascar,Sweet potatoes,2001,57555,1513.0,87.59,20.12
18153,Madagascar,Wheat,2001,23810,1513.0,87.59,20.12
18154,Madagascar,Cassava,2002,67157,1513.0,240.84,20.14
18155,Madagascar,Maize,2002,8845,1513.0,240.84,20.14
18156,Madagascar,Potatoes,2002,59621,1513.0,240.84,20.14
18157,Madagascar,"Rice, paddy",2002,21414,1513.0,240.84,20.14
18158,Madagascar,Sorghum,2002,6608,1513.0,240.84,20.14
18159,Madagascar,Soybeans,2002,6040,1513.0,240.84,20.14
18160,Madagascar,Sweet potatoes,2002,52178,1513.0,240.84,20.14
18161,Madagascar,Wheat,2002,23462,1513.0,240.84,20.14
18162,Madagascar,Cassava,2004,55178,1513.0,68.01,19.87
18163,Madagascar,Maize,2004,17779,1513.0,68.01,19.87
18164,Madagascar,Potatoes,2004,56139,1513.0,68.01,19.87
18165,Madagascar,"Rice, paddy",2004,24475,1513.0,68.01,19.87
18166,Madagascar,Sorghum,2004,6469,1513.0,68.01,19.87
18167,Madagascar,Soybeans,2004,5990,1513.0,68.01,19.87
18168,Madagascar,Sweet potatoes,2004,51282,1513.0,68.01,19.87
18169,Madagascar,Wheat,2004,23454,1513.0,68.01,19.87
18170,Madagascar,Cassava,2005,76239,1513.0,114.51,20.05
18171,Madagascar,Maize,2005,15464,1513.0,114.51,20.05
18172,Madagascar,Potatoes,2005,58561,1513.0,114.51,20.05
18173,Madagascar,"Rice, paddy",2005,27140,1513.0,114.51,20.05
18174,Madagascar,Sorghum,2005,6367,1513.0,114.51,20.05
18175,Madagascar,Soybeans,2005,5968,1513.0,114.51,20.05
18176,Madagascar,Sweet potatoes,2005,70897,1513.0,114.51,20.05
18177,Madagascar,Wheat,2005,23440,1513.0,114.51,20.05
18178,Madagascar,Cassava,2006,76035,1513.0,109.39,20.09
18179,Madagascar,Maize,2006,15891,1513.0,109.39,20.09
18180,Madagascar,Potatoes,2006,58565,1513.0,109.39,20.09
18181,Madagascar,"Rice, paddy",2006,27667,1513.0,109.39,20.09
18182,Madagascar,Sorghum,2006,6266,1513.0,109.39,20.09
18183,Madagascar,Soybeans,2006,5946,1513.0,109.39,20.09
18184,Madagascar,Sweet potatoes,2006,72428,1513.0,109.39,20.09
18185,Madagascar,Wheat,2006,23256,1513.0,109.39,20.09
18186,Madagascar,Cassava,2007,75811,1513.0,93.88,20.02
18187,Madagascar,Maize,2007,16191,1513.0,93.88,20.02
18188,Madagascar,Potatoes,2007,59881,1513.0,93.88,20.02
18189,Madagascar,"Rice, paddy",2007,28268,1513.0,93.88,20.02
18190,Madagascar,Sorghum,2007,6164,1513.0,93.88,20.02
18191,Madagascar,Soybeans,2007,5924,1513.0,93.88,20.02
18192,Madagascar,Sweet potatoes,2007,72814,1513.0,93.88,20.02
18193,Madagascar,Wheat,2007,24444,1513.0,93.88,20.02
18194,Madagascar,Cassava,2008,76713,1513.0,112.11,19.79
18195,Madagascar,Maize,2008,16569,1513.0,112.11,19.79
18196,Madagascar,Potatoes,2008,59912,1513.0,112.11,19.79
18197,Madagascar,"Rice, paddy",2008,30495,1513.0,112.11,19.79
18198,Madagascar,Sorghum,2008,6063,1513.0,112.11,19.79
18199,Madagascar,Soybeans,2008,5902,1513.0,112.11,19.79
18200,Madagascar,Sweet potatoes,2008,71262,1513.0,112.11,19.79
18201,Madagascar,Wheat,2008,23810,1513.0,112.11,19.79
18202,Madagascar,Cassava,2009,75058,1513.0,143.9,20.13
18203,Madagascar,Maize,2009,16225,1513.0,143.9,20.13
18204,Madagascar,Potatoes,2009,59915,1513.0,143.9,20.13
18205,Madagascar,"Rice, paddy",2009,35056,1513.0,143.9,20.13
18206,Madagascar,Sorghum,2009,5961,1513.0,143.9,20.13
18207,Madagascar,Soybeans,2009,5880,1513.0,143.9,20.13
18208,Madagascar,Sweet potatoes,2009,71721,1513.0,143.9,20.13
18209,Madagascar,Wheat,2009,23859,1513.0,143.9,20.13
18210,Madagascar,Cassava,2010,74144,1513.0,241.89,20.31
18211,Madagascar,Maize,2010,15577,1513.0,241.89,20.31
18212,Madagascar,Potatoes,2010,58940,1513.0,241.89,20.31
18213,Madagascar,"Rice, paddy",2010,36249,1513.0,241.89,20.31
18214,Madagascar,Sorghum,2010,5972,1513.0,241.89,20.31
18215,Madagascar,Soybeans,2010,5960,1513.0,241.89,20.31
18216,Madagascar,Sweet potatoes,2010,72205,1513.0,241.89,20.31
18217,Madagascar,Wheat,2010,23982,1513.0,241.89,20.31
18218,Madagascar,Cassava,2011,73945,1513.0,310.36,20.33
18219,Madagascar,Maize,2011,15490,1513.0,310.36,20.33
18220,Madagascar,Potatoes,2011,58963,1513.0,310.36,20.33
18221,Madagascar,"Rice, paddy",2011,37806,1513.0,310.36,20.33
18222,Madagascar,Sorghum,2011,5886,1513.0,310.36,20.33
18223,Madagascar,Soybeans,2011,5962,1513.0,310.36,20.33
18224,Madagascar,Sweet potatoes,2011,74011,1513.0,310.36,20.33
18225,Madagascar,Wheat,2011,23968,1513.0,310.36,20.33
18226,Madagascar,Cassava,2012,76214,1513.0,377.71,19.78
18227,Madagascar,Maize,2012,16290,1513.0,377.71,19.78
18228,Madagascar,Potatoes,2012,59267,1513.0,377.71,19.78
18229,Madagascar,"Rice, paddy",2012,37661,1513.0,377.71,19.78
18230,Madagascar,Sorghum,2012,5870,1513.0,377.71,19.78
18231,Madagascar,Soybeans,2012,6000,1513.0,377.71,19.78
18232,Madagascar,Sweet potatoes,2012,75760,1513.0,377.71,19.78
18233,Madagascar,Wheat,2012,24045,1513.0,377.71,19.78
18234,Madagascar,Cassava,2013,77707,1513.0,507.94,19.34
18235,Madagascar,Maize,2013,16288,1513.0,507.94,19.34
18236,Madagascar,Potatoes,2013,59375,1513.0,507.94,19.34
18237,Madagascar,"Rice, paddy",2013,39449,1513.0,507.94,19.34
18238,Madagascar,Sorghum,2013,5652,1513.0,507.94,19.34
18239,Madagascar,Soybeans,2013,5867,1513.0,507.94,19.34
18240,Madagascar,Sweet potatoes,2013,77058,1513.0,507.94,19.34
18241,Madagascar,Wheat,2013,24122,1513.0,507.94,19.34
18242,Malawi,Cassava,1990,23536,1181.0,173.19,20.86
18243,Malawi,Maize,1990,9993,1181.0,173.19,20.86
18244,Malawi,Plantains and others,1990,40179,1181.0,173.19,20.86
18245,Malawi,Potatoes,1990,102044,1181.0,173.19,20.86
18246,Malawi,"Rice, paddy",1990,14903,1181.0,173.19,20.86
18247,Malawi,Sorghum,1990,5015,1181.0,173.19,20.86
18248,Malawi,Wheat,1990,7735,1181.0,173.19,20.86
18249,Malawi,Cassava,1991,23432,1181.0,173.19,20.4
18250,Malawi,Maize,1991,11419,1181.0,173.19,20.4
18251,Malawi,Plantains and others,1991,40000,1181.0,173.19,20.4
18252,Malawi,Potatoes,1991,66730,1181.0,173.19,20.4
18253,Malawi,"Rice, paddy",1991,19237,1181.0,173.19,20.4
18254,Malawi,Sorghum,1991,5979,1181.0,173.19,20.4
18255,Malawi,Wheat,1991,5870,1181.0,173.19,20.4
18256,Malawi,Cassava,1992,20140,1181.0,173.19,20.89
18257,Malawi,Maize,1992,4802,1181.0,173.19,20.89
18258,Malawi,Plantains and others,1992,39362,1181.0,173.19,20.89
18259,Malawi,Potatoes,1992,135970,1181.0,173.19,20.89
18260,Malawi,"Rice, paddy",1992,13046,1181.0,173.19,20.89
18261,Malawi,Sorghum,1992,1430,1181.0,173.19,20.89
18262,Malawi,Wheat,1992,4239,1181.0,173.19,20.89
18263,Malawi,Cassava,1993,28781,1181.0,173.19,20.43
18264,Malawi,Maize,1993,15327,1181.0,173.19,20.43
18265,Malawi,Plantains and others,1993,38789,1181.0,173.19,20.43
